2023-04-01 16:33:56,585 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-03 18:18:05,960 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,960 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,960 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,960 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,962 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,962 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,962 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,962 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,962 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,961 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,961 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,963 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,961 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,963 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,962 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,963 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:05] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,964 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:05,965 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 18:18:05,966 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 18:18:05,966 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 18:18:06,035 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :10
2023-04-03 18:18:06,036 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:10
2023-04-03 18:18:06,036 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:10
2023-04-03 18:18:06,036 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.QUORUM_WAIT
2023-04-03 18:18:11,037 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-03 18:18:15,145 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 18:18:15,145 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 18:18:15,186 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 18:18:15,187 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 18:18:15,276 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 18:18:15,344 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:15] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:15,345 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 18:18:15,348 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 18:18:15,348 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 18:18:15,366 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 18:18:15,367 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 18:18:15,379 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 18:18:15,380 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 18:18:15,394 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:15] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:15,408 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 18:18:15,409 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 18:18:15,425 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 18:18:15,470 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 18:18:15] "POST /7 HTTP/1.1" 200 -
2023-04-03 18:18:15,471 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 18:18:15,472 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
